url,q3,News Outlet,BiasTowards
http://www.dailykos.com/story/2013/08/02/1228521/-The-Democrats-three-word-slogan-for-2014,Opinion,Dailykos,Democrat
http://www.dailykos.com/story/2013/10/24/1250239/-Tea-Party-Confederate-Secessionists-are-Finally-Crawling-out-of-Closet,Opinion,Dailykos,Democrat
http://www.dailykos.com/story/2013/12/13/1262541/-Senate-Republican-obstruction-shuts-down-Judiciary-nbsp-Committee,Opinion,Dailykos,Democrat
http://www.dailykos.com/story/2013/09/20/1240188/-The-Rise-and-Fall-of-ALEC-Nation,News,Dailykos,Democrat
http://www.dailykos.com/story/2013/03/04/1191536/-The-American-Left-is-WINNING,Opinion,Dailykos,Democrat
http://www.dailykos.com/story/2013/07/02/1220717/-Oregon-becomes-16th-state-to-call-for-amendment-overturning-Citizens-nbsp-United,Opinion,Dailykos,Democrat
http://www.dailykos.com/story/2013/10/07/1244798/-More-horrendous-polling-news-for-GOP-Even-in-deep-red-Utah-voters-say-they-ve-gone-too-far,News,Dailykos,Democrat
http://www.breitbart.com/Big-Government/2013/01/17/Obama-admin-permanent-campaign,News,Breitbart,Republican
http://www.breitbart.com/Big-Government/2013/03/08/paul-cruz-rubio-loyal-opposition-emerges-in-senate,Opinion,Breitbart,Republican
http://www.dailykos.com/story/2013/05/28/1212213/-Michele-Bachmann-in-tough-spot-plan-your-popcorn-needs-accordingly,Opinion,Dailykos,Democrat
http://www.dailykos.com/story/2013/06/12/1215708/-Joe-Biden-All-But-Declares-Bush-An-Illegitimate-President,Opinion,Dailykos,Democrat
http://www.dailykos.com/story/2013/10/15/1247412/-For-the-Tea-Party-Destroying-the-United-States-is-the-Endgame,Opinion,Dailykos,Democrat
http://www.dailykos.com/story/2013/03/04/1191442/-Romneys-give-Fox-News-interview-to-remind-us-why-we-re-all-glad-they-re-not-in-the-White-House,Opinion,Dailykos,Democrat
http://www.dailykos.com/story/2013/05/09/1208003/-So-what-is-Benghazi-all-about,Opinion,Dailykos,Democrat
http://www.dailykos.com/story/2013/05/28/1212213/-Michele-Bachmann-in-tough-spot-plan-your-popcorn-needs-accordingly,Opinion,Dailykos,Democrat
http://www.dailykos.com/story/2013/10/19/1248812/-Saturday-nutpick-a-palooza-Taunting-the-losers,Opinion,Dailykos,Democrat
http://www.breitbart.com/Big-Hollywood/2013/03/01/Ashley-Judd-blows-opportunity-to-prove-herself-I-was-one-of-the-highest-paid-women-in-the-history-of-Hollywood,News,Breitbart,Republican
http://www.breitbart.com/Big-Journalism/2013/02/07/CBS-ABC-Chicago-Completely-Black-Out-GOP-Primary-Debate-to-Replace-Jesse-Jackson-Jr,Opinion,Breitbart,Republican
http://www.dailykos.com/story/2013/01/01/1175429/-Fox-News-Sean-Hannity-loses-half-of-audience-post-election,Opinion,Dailykos,Democrat
http://www.dailykos.com/story/2013/01/26/1181497/-GOP-launches-internet-survey-to-figure-out-what-went-wrong,Opinion,Dailykos,Democrat
http://www.breitbart.com/Big-Government/2013/03/11/the-obama-problem-dems-dont-win-running-left,Opinion,Breitbart,Republican
http://www.dailykos.com/story/2013/12/12/1262138/-The-Washington-Post-Has-a-New-Monthly-Columnist-And-You-Know-Her,Opinion,Dailykos,Democrat
http://www.dailykos.com/story/2013/04/04/1199217/-Mike-Huckabee-validates-endorses-militia-based-logic-of-violence,News,Dailykos,Democrat
http://www.dailykos.com/story/2013/08/03/1228571/-Abbreviated-Pundit-Round-up-Republicans-try-libertarian-populism-on-for-size,Opinion,Dailykos,Democrat
http://www.breitbart.com/Big-Government/2013/02/13/Republicans-Immigration-Texas,Opinion,Breitbart,Democrat
http://www.dailykos.com/story/2013/11/21/1257310/-Senate-GOP-blows-itself-up-What-the-hell-where-they-thinking,Opinion,Dailykos,Democrat
http://www.breitbart.com/Big-Journalism/2013/01/23/Terry-Moran-Rips-Rand-Paul,Opinion,Breitbart,Republican
http://www.breitbart.com/InstaBlog/2013/10/05/Obama-Has-Lost-It,Opinion,Breitbart,Republican
http://www.dailykos.com/story/2013/02/25/1189750/-Mitt-Romney-strategist-explains-how-Republicans-will-win-the-young-folks,Opinion,Dailykos,Democrat
http://www.dailykos.com/story/2013/07/17/1224351/-The-joy-of-watching-a-Cheney-bite-Republicans-in-their-behind,Opinion,Dailykos,Democrat
http://www.dailykos.com/story/2013/01/21/1180848/-A-sad-day-in-tcot-land,Opinion,Dailykos,Democrat
http://www.breitbart.com/Big-Government/2013/04/06/Local-Grassroots-Leaders-to-the-RNC-Join-Us-or-Get-the-Hell-Out-of-the-Way,other,Breitbart,Democrat
http://www.dailykos.com/story/2013/12/20/1264215/-Texas-Republican-s-newest-plan-Secede-first-decide-whether-to-kill-the-gays-afterwards,Opinion,Dailykos,Democrat
http://www.dailykos.com/story/2013/03/24/1196592/-Bob-Dole-Calls-out-Current-Republicans,Opinion,Dailykos,Democrat
http://www.dailykos.com/story/2013/12/20/1264215/-Texas-Republican-s-newest-plan-Secede-first-decide-whether-to-kill-the-gays-afterwards,Opinion,Dailykos,Democrat
http://www.breitbart.com/Big-Government/2013/03/29/Obama-Tries-to-Nationalize-Voting-for-Partisan-Gain-by-Signing-Executive-Order-Establishing-Election-Administration-Commission,Opinion,Breitbart,Republican
http://www.dailykos.com/story/2013/02/15/1187349/-John-McCain-s-very-very-reasonable-explanation-for-why-Republicans-filibustered-Chuck-Hagel,News,Dailykos,Democrat
http://www.dailykos.com/story/2013/06/16/1216376/-About-Jan-Brewer,Opinion,Dailykos,Democrat
http://www.dailykos.com/story/2013/01/03/1175909/-O-The-President,Opinion,Dailykos,Democrat
http://www.dailykos.com/story/2013/02/07/1185338/-UNBELIEVABLE-Rick-Scott-Stole-Over-200-000-votes,Opinion,Dailykos,Democrat
http://www.dailykos.com/story/2013/08/29/1234767/-The-2020-redistricting-battle-begins-in-2014,Opinion,Dailykos,Democrat
http://www.dailykos.com/story/2013/10/19/1248812/-Saturday-nutpick-a-palooza-Taunting-the-losers,other,Dailykos,Republican
http://www.breitbart.com/Big-Government/2013/10/27/Ken-Cuccinelli-Is-Virginia-s-Libertarian-Choice-Too,News,Breitbart,Republican
http://www.dailykos.com/story/2013/01/24/1181394/-Republicans-WILL-take-the-White-House-in-2016,Opinion,Dailykos,Democrat
http://www.dailykos.com/story/2013/02/01/1183764/-Daily-Kos-Elections-Morning-Digest-It-s-starting-to-look-like-the-end-of-the-line-for-Linc-Chafee,News,Dailykos,Democrat
http://www.dailykos.com/story/2013/03/04/1191442/-Romneys-give-Fox-News-interview-to-remind-us-why-we-re-all-glad-they-re-not-in-the-White-House,Opinion,Dailykos,Democrat
http://www.dailykos.com/story/2013/07/01/1220344/-Unskewing-the-election-results,Opinion,Dailykos,Democrat
http://www.breitbart.com/Big-Government/2013/01/20/Obama-service-Moses-enemies,Opinion,Breitbart,Republican
http://www.dailykos.com/story/2013/01/03/1175909/-O-The-President,Opinion,Dailykos,Democrat
http://www.dailykos.com/story/2013/12/18/1263724/-Actual-Photo-of-Romney-the-Moment-He-Knows-He-s-Lost-2012-Election,Opinion,Dailykos,Democrat
http://www.dailykos.com/story/2013/10/19/1248848/-When-the-going-gets-tough-the-baggers-go-local,Opinion,Dailykos,Democrat
http://www.dailykos.com/story/2013/09/13/1238452/-Republicans-ditching-religious-right-claims-Freedomworks,Opinion,Dailykos,Democrat
http://www.dailykos.com/story/2013/10/26/1250636/-Steve-King-R-IA-Shows-Why-Immigration-Reform-Will-Kill-the-GOP,Opinion,Dailykos,Democrat
http://www.dailykos.com/story/2013/03/03/1191209/-WA-GOP-Lawmaker-Believes-Bicycles-Bad-For-Environment-Because-CO2,Opinion,Dailykos,Democrat
http://www.dailykos.com/story/2013/03/03/1191209/-WA-GOP-Lawmaker-Believes-Bicycles-Bad-For-Environment-Because-CO2,Opinion,Dailykos,Democrat
http://www.dailykos.com/story/2013/04/13/1201465/-Saturday-nutpick-a-palooza-Denying-and-hoaxing,Opinion,Dailykos,Republican
http://www.dailykos.com/story/2013/04/13/1201465/-Saturday-nutpick-a-palooza-Denying-and-hoaxing,Opinion,Dailykos,Republican
http://www.dailykos.com/story/2013/08/05/1229028/-HOLY-REALITY-CHECK-Former-Republican-Heads-of-EPA-on-climate-change-Don-t-deny-Don-t-delay,Opinion,Dailykos,Democrat
http://www.breitbart.com/Big-Journalism/2013/12/19/duck-dynasty-major-media-trash-christianity%20as-anti-gay,Opinion,Breitbart,Republican
http://www.breitbart.com/Big-Journalism/2013/03/26/Same-Sex-Marriage-Is-the-Medias-Vehicle-the-Destination-Is-to-Destroy-Church,Opinion,Breitbart,Republican
http://www.dailykos.com/story/2013/02/08/1185697/-Limbaugh-Links-Gay-Marriage-With-Marrying-Your-Dog-StopRush-Rolls-On,Opinion,Dailykos,Democrat
http://www.dailykos.com/story/2013/04/07/1198522/-I-am-sick-and-tired-of-dumb-people-arguing-against-marriage-equality,Opinion,Dailykos,Democrat
http://www.dailykos.com/story/2013/01/14/1178905/-Anti-gay-legislator-blames-betrayal-on-gay-marriage-for-his-drunken-boating-crash,News,Dailykos,Democrat
http://www.dailykos.com/story/2013/05/11/1208482/-Trust-me-on-this-one-Christians-are-not-a-hated-minority,Opinion,Dailykos,Democrat
http://www.dailykos.com/story/2013/03/28/1197574/-Soft-fuzzy-and-all-about-traditional-marriage-No-DOMA-was-the-demon-seed-of-a-hate-group,Opinion,Dailykos,Democrat
http://www.dailykos.com/story/2013/12/27/1265591/-Absolutely-Utah-has-Upset-the-Supreme-Court-s-Applecart,Opinion,Dailykos,Democrat
http://www.breitbart.com/Big-Journalism/2013/03/26/Same-Sex-Marriage-Is-the-Medias-Vehicle-the-Destination-Is-to-Destroy-Church,Opinion,Breitbart,Republican
http://www.breitbart.com/big-journalism/2013/06/01/sharpton-converts-politics-nation-to-convict-zimmerman,Opinion,Breitbart,Republican
http://www.dailykos.com/story/2013/01/19/1180131/-Today-in-GunFail-News,Opinion,Dailykos,Democrat
http://www.breitbart.com/Big-Government/2013/03/21/Lesson-From-Colorado-Don-t-Trust-Your-Guns-To-Democrats,Opinion,Breitbart,Republican
http://www.dailykos.com/story/2013/01/18/1180056/-President-Eisenhower-s-Daughter-Susan-Eviscerates-the-NRA,Opinion,Dailykos,Democrat
http://www.breitbart.com/Big-Government/2013/03/21/Lesson-From-Colorado-Don-t-Trust-Your-Guns-To-Democrats,Opinion,Breitbart,Republican
http://www.dailykos.com/story/2013/02/12/1186578/-GOP-establishment-goes-after-Club-for-Growth-because-they-re-as-bad-as-Tea-Party,Opinion,Dailykos,Democrat
http://www.dailykos.com/story/2013/01/19/1180414/-The-Importance-of-Gun-Control,Opinion,Dailykos,Democrat
http://www.dailykos.com/story/2013/01/16/1179446/-NRA-responds-to-ad-outrage-Obama-children-ad-not-about-Obama-children,Opinion,Dailykos,Republican
http://www.breitbart.com/Big-Peace/2013/09/17/When-Military-gun-free,Opinion,Breitbart,Republican
http://www.breitbart.com/Big-Government/2013/01/17/Hundreds-of-Death-Threats-Reflect-Obama-s-Tactics-Says-NRA-President-Keene,News,Breitbart,Republican
http://www.breitbart.com/Big-Government/2013/03/09/Sheriffs-and-Guns,Opinion,Breitbart,Republican
http://www.dailykos.com/story/2013/08/13/1231023/-Chuck-Grassley-exempted-Congress-from-Obamacare,News,Dailykos,Democrat
http://www.breitbart.com/Big-Government/2013/10/30/Obama-Discards-You-Can-Keep-Your-Plan-Promise,Opinion,Breitbart,Republican
http://www.dailykos.com/story/2013/12/14/1262769/-Furious-conservatives-forget-Bush-ordered-insurers-to-pay-for-Medicare-prescriptions,Opinion,Dailykos,Democrat
http://www.dailykos.com/story/2013/09/25/1241212/-MUST-SEE-Jon-Stewart-exposes-Ted-Cruz-s-real-reason-behind-defunding-Obamacare,Opinion,Dailykos,Democrat
http://www.dailykos.com/story/2013/11/20/1257030/-CBS-poll-Good-news-for-Mitt-Romney-bad-news-for-Ted-Cruz,Opinion,Dailykos,Republican
http://www.breitbart.com/Big-Government/2013/11/13/Top-10-Senate-Dems-Who-Should-Apologize,News,Breitbart,Republican
http://www.breitbart.com/Big-Government/2013/10/11/The-True-Purpose-Of-ObamaCare-A-Single-Payer-Trojan-Horse,Opinion,Breitbart,Republican
http://www.breitbart.com/Big-Government/2013/07/18/Obama-s-Pants-on-Fire-in-White-House-Obamacare-Speech,News,Breitbart,Republican
http://www.breitbart.com/Big-Government/2013/06/20/Abortion-vs-IRS-The-Race-to-Ignite-the-2014-Base,News,Breitbart,Democrat
http://www.dailykos.com/story/2013/12/10/1261631/-The-REAL-reason-Republicans-hate-healthcare-gov,Opinion,Dailykos,Democrat
http://www.dailykos.com/story/2013/11/15/1255822/-The-House-GOP-s-Obamacare-fix-won-t-get-many-Democratic-votes,Opinion,Dailykos,Democrat
http://www.breitbart.com/Big-Journalism/2013/06/27/Five-Facts-media-Arent-Reporting-on-Texas-Abortion-Filibuster,Opinion,Breitbart,Republican
http://www.dailykos.com/story/2013/10/11/1246416/-Hilarious-advice-to-Republicans-from-Republicans-on-the-Republican-nbsp-shutdown,Opinion,Dailykos,Democrat
http://www.dailykos.com/story/2013/09/24/1241175/-Senator-Cruz-Does-Not-Understand-Green-Eggs-and-Ham,Opinion,Dailykos,Democrat
http://www.dailykos.com/story/2013/07/14/1222568/-Koch-brothers-vs-the-truth-on-Obamacare-Real-benefits-for-women-s-nbsp-health,Opinion,Dailykos,Democrat
http://www.breitbart.com/Big-Journalism/2013/12/07/media-tires-of-white-house-selective-release-of-obamacare-data,Opinion,Breitbart,Republican
http://www.dailykos.com/story/2013/12/09/1256519/-Republican-nightmare-begins-Obamacare-is-a-godsend-for-people-getting-coverage,News,Dailykos,Democrat
http://www.breitbart.com/Big-Journalism/2013/10/09/Andrea-Mitchell-Unaware-Congressmen-Must-Be-on-Obamacare,Opinion,Breitbart,Republican
http://www.breitbart.com/Big-Government/2013/09/25/Two-Cheers-for-Ted,Opinion,Breitbart,Republican
http://www.breitbart.com/Big-Government/2013/12/12/Mike-Lee-on-GAI-Findings-Inexcusable-Unpardonable,News,Breitbart,Republican
http://www.dailykos.com/story/2013/11/20/1257030/-CBS-poll-Good-news-for-Mitt-Romney-bad-news-for-Ted-Cruz,Opinion,Dailykos,Democrat
http://www.breitbart.com/Big-Hollywood/2013/12/14/new-yorks-culural-elite-blindisded-by-obamacare,Opinion,Breitbart,Republican
http://www.breitbart.com/Big-Government/2013/10/30/Ellmers-to-Sebelius-Why-Does-a-Man-Need-Maternity-Coverage,Opinion,Breitbart,Republican
http://www.dailykos.com/story/2013/11/24/1258135/-Obama-just-launched-single-payer-in-America,Opinion,Dailykos,Democrat
http://www.breitbart.com/Big-Government/2013/09/21/Facing-Primary-Lindsey-Graham-Now-Supports-Defunding-ObamaCare,News,Breitbart,Republican
http://www.breitbart.com/Big-Government/2013/10/24/Cummings-Previews-Democrats-Script-for-Obamacare-Hearings,Opinion,Breitbart,Republican
http://www.dailykos.com/story/2013/06/29/1219865/-Bill-Maher-RIPS-into-GOP-for-their-anti-science-oppositon-to-Plan-B-and-HPV-vaccine,News,Dailykos,Democrat
http://www.breitbart.com/Big-Journalism/2013/11/15/Mark-Levin-Blasts-Left-Wing-Women-s-Groups-for-Not-Defending-Palin-Against-Jerk-Bashir-s-Vile,Opinion,Breitbart,Republican
http://www.breitbart.com/Big-Government/2013/01/21/Celebrate-Inauguration-Day-Pledge-to-Doom-ObamaCare,Opinion,Breitbart,Republican
http://www.dailykos.com/story/2013/09/15/1238604/-Do-your-part-GOP-talking-about-killing-Obamacare-is-a-liability,Opinion,Dailykos,Democrat
http://www.dailykos.com/story/2013/07/14/1222568/-Koch-brothers-vs-the-truth-on-Obamacare-Real-benefits-for-women-s-nbsp-health,Opinion,Dailykos,Democrat
http://www.breitbart.com/InstaBlog/2013/10/23/When-It-Mattered-Red-State-Dems-Voted-Against-Obamacare-Delay,Opinion,Breitbart,Republican
http://www.breitbart.com/Big-Journalism/2013/11/18/Politico-ObamaCare-Analysis-Ignores-employer-market-wipeout,Opinion,Breitbart,Republican
http://www.breitbart.com/Big-Journalism/2013/11/18/Politico-ObamaCare-Analysis-Ignores-employer-market-wipeout,Opinion,Breitbart,Republican
http://www.breitbart.com/Big-Government/2013/09/02/White-House-Mulls-ObamaCare-Subsidies-For-Labor-Unions,News,Breitbart,Republican
http://www.dailykos.com/story/2013/07/07/1221902/-Republicans-Must-Stop-Killing-Babies-with-their-Tactics,Opinion,Dailykos,Democrat
http://www.breitbart.com/InstaBlog/2013/11/20/Poll-Obama-Hits-Record-Disapproval-Rating-Obamacare-Support-Tanks,News,Breitbart,Republican
http://www.breitbart.com/Big-Government/2013/09/05/Conservatives-Rallying-To-Exempt-America,Opinion,Breitbart,Republican
http://www.breitbart.com/Big-Government/2013/11/25/California-s-November-surge-Not-Enough-to-Overcome-the-October-Purge,Opinion,Breitbart,Republican
http://www.dailykos.com/story/2013/09/17/1239453/-CBO-3-8-million-would-lose-food-stamps-in-2014-under-House-cuts,Opinion,Dailykos,Democrat
http://www.dailykos.com/story/2013/09/22/1240684/-Even-In-Texas-The-Republican-Caricature-Of-Obamacare-Is-Meeting-Reality,Opinion,Dailykos,Democrat
http://www.dailykos.com/story/2013/12/10/1261644/-What-Republicans-don-t-want-Florida-woman-cries-tears-of-joy-after-getting-3-19-Obamacare-policy,Opinion,Dailykos,Democrat
http://www.dailykos.com/story/2013/07/25/1226459/-Thanks-Obamacare-Rebate-Check-In-July-Health-Exchanges-In-October,Opinion,Dailykos,Republican
http://www.dailykos.com/story/2013/10/05/1244504/-Vanity-Fair-s-Blockbuster-Part-2-in-Obamacare-series-The-truth,Opinion,Dailykos,Democrat
http://www.dailykos.com/story/2013/06/29/1219865/-Bill-Maher-RIPS-into-GOP-for-their-anti-science-oppositon-to-Plan-B-and-HPV-vaccine,Opinion,Dailykos,Democrat
http://www.breitbart.com/Big-Government/2013/12/31/Half-Of-Obamacare-Enrollees-Have-Yet-To-Pay,News,Breitbart,Republican
http://www.dailykos.com/story/2013/10/23/1249954/-GOP-Rep-Freaks-Out-when-Confronted-with-Proof-of-ACA-Success,Opinion,Dailykos,Democrat
http://www.dailykos.com/story/2013/09/03/1235949/-Shocker-of-the-day-Ted-Cruz-lies-about-nbsp-Obamacare,Opinion,Dailykos,Democrat
http://www.breitbart.com/Big-Government/2013/11/07/cbs-news-obamacare-about-to-hit-employer-provided-insurance,Opinion,Breitbart,Republican
http://www.breitbart.com/Big-Journalism/2013/11/30/USA-Today-mcclatchy-refuse-to-publish-white-house-photos,Opinion,Breitbart,Republican
http://www.breitbart.com/Big-Journalism/2013/11/08/CNN-Blames-Christians-for-Obamacare-Problems,Opinion,Breitbart,Republican
http://www.breitbart.com/Big-Journalism/2013/11/16/newspaper-that-endorsed-obama-calls-for-obamacare-repeal,News,Breitbart,Republican
http://www.dailykos.com/story/2013/08/08/1229804/-So-what-comes-after-repeal-Mr-Republican-Congressman,News,Dailykos,Democrat
http://www.dailykos.com/story/2013/10/23/1249954/-GOP-Rep-Freaks-Out-when-Confronted-with-Proof-of-ACA-Success,Opinion,Dailykos,Democrat
http://www.dailykos.com/story/2013/05/27/1211929/-Krugman-on-The-Obamacare-Shock,Opinion,Dailykos,Democrat
http://www.dailykos.com/story/2013/07/06/1221712/-Follow-the-Money-Rick-Perry-Abortion-Edition,News,Dailykos,Democrat
http://www.dailykos.com/story/2013/08/26/1233932/-In-Kentucky-just-don-t-call-it-Obamacare,Opinion,Dailykos,Democrat
http://www.dailykos.com/story/2013/05/27/1211929/-Krugman-on-The-Obamacare-Shock,Opinion,Dailykos,Democrat
http://www.dailykos.com/story/2013/09/26/1241532/-Ted-Cruz-s-really-sweet-health-insurance-nbsp-deal,Opinion,Dailykos,Democrat
http://www.breitbart.com/Big-Government/2013/10/14/Ryan-We-Demanded-Individual-Mandate-Delay-on-Obamacare,Opinion,Breitbart,Republican
http://www.dailykos.com/story/2013/09/23/1240855/-NBC-s-Chuck-Todd-commits-act-of-journalism,Opinion,Dailykos,Democrat
http://www.dailykos.com/story/2013/08/27/1234305/-Fox-News-doc-says-women-should-pay-more-for-health-insurance-because-they-have-breasts-ovaries,Opinion,Dailykos,Republican
http://www.dailykos.com/story/2013/12/05/1260353/-Wanna-know-why-Republicans-fear-Obamacare,Opinion,Dailykos,Democrat
http://www.breitbart.com/Big-Government/2013/12/15/Exclusive-Darrell-Issa-Obama-s-ineptness-with-Obamacare-puts-lives-at-risk,Opinion,Breitbart,Republican
http://www.dailykos.com/story/2013/07/25/1226459/-Thanks-Obamacare-Rebate-Check-In-July-Health-Exchanges-In-October,Opinion,Dailykos,Democrat
http://www.dailykos.com/story/2013/07/07/1221902/-Republicans-Must-Stop-Killing-Babies-with-their-Tactics,Opinion,Dailykos,Democrat
http://www.breitbart.com/Big-Government/2013/09/13/A-Battle-Won-But-The-War-Continues-To-Defund-Obamacare,News,Breitbart,Republican
http://www.breitbart.com/Big-Journalism/2013/09/26/Obama-rips-fox-news-during-health-care-pitch,Opinion,Breitbart,Republican
http://www.dailykos.com/story/2013/11/12/1254979/-Palin-Asked-for-Her-Alternative-to-ACA-She-NAILS-It,other,Dailykos,Republican
http://www.dailykos.com/story/2013/12/08/1260646/-When-does-lying-about-Obamacare-become-immoral-and-evil,Opinion,Dailykos,Democrat
http://www.breitbart.com/Big-Government/2013/09/21/palin-ted-cruz-defund-obamacare,Opinion,Breitbart,Republican
http://www.dailykos.com/story/2013/10/18/1248676/-How-one-smart-reporter-debunked-the-Hannity-Fox-News-lie-machine,Opinion,Dailykos,Democrat
http://www.breitbart.com/Big-Government/2013/09/17/Yesterday-Obama-Was-Not-My-President,Opinion,Breitbart,Republican
http://www.breitbart.com/Big-Journalism/2013/12/10/msnbcs-chuck-todd-rips-fox-news-for-pandering-to-audience,Opinion,Breitbart,Republican
http://www.dailykos.com/story/2013/02/03/1184353/-BACKFIRE-How-the-GOP-Screwed-Themselves-by-Blocking-Susan-Rice,Opinion,Dailykos,Democrat
http://www.breitbart.com/Big-Journalism/2013/03/19/Pamela-Geller-s-Uninvited-Panel-Presentation-an-Attack-on-Stealth-Jihad,Opinion,Breitbart,Democrat
http://www.breitbart.com/Breitbart-TV/2013/04/24/State-Dept-Walks-Back-Kerry-Comments-On-Bombers,Opinion,Breitbart,Republican
http://www.dailykos.com/story/2013/09/15/1238948/-Obama-May-Have-Played-Us-All-And-Won-That-Is-Leadership,Opinion,Dailykos,Republican
http://www.breitbart.com/Big-Peace/2013/08/24/Christian-and-Muslim-Egyptians-Protest-Obama-Policies-at-White-House,News,Breitbart,Republican
http://www.dailykos.com/story/2013/03/06/1191844/-Conservative-media-watchdog-asks-Black-Socialist-Pope-to-Follow-Black-Socialist-President,Opinion,Dailykos,Democrat
http://www.breitbart.com/Big-Government/2013/04/30/Immigration-Reform-Brewer,Opinion,Breitbart,Republican
http://www.dailykos.com/story/2013/05/13/1208891/-IRS-v-Tea-Party-DOJ-v-AP-are-BOTH-GOP-Fabricated-Non-Scandals,Opinion,Dailykos,Democrat
http://www.breitbart.com/Big-Government/2013/04/19/Boston-Terrorists-Were-Jihadists-Again-not-Right-Wing-Americans,Opinion,Breitbart,Republican
http://www.dailykos.com/story/2013/04/30/1205933/-America-s-Dumbest-Congressman-melting-down-before-our-eyes,Opinion,Dailykos,Democrat
http://www.breitbart.com/Big-Government/2013/04/19/Schumer-urges-Senators-media-not-to-conflate-Boston-bombings-with-immigration-bill-then-does-it-himself,Opinion,Breitbart,Republican
http://www.breitbart.com/Big-Government/2013/06/22/Another-loophole-in-new-amnesty-bill-Big-Sis-can-decide-to-not-build-border-fence,Opinion,Breitbart,Republican
http://www.breitbart.com/Big-Journalism/2013/11/12/Horowitz-blasts-left-Heritage,News,Breitbart,Republican
http://www.breitbart.com/Big-Government/2013/06/10/The-Fuse-Has-Been-Lit-Seven-Critical-Points-on-Uncle-Sam-s-Spying-Program,Opinion,Breitbart,Republican
http://www.breitbart.com/Big-Government/2013/08/28/Coretta-Scott-King-in-1991-Hold-companies-accountable-for-hiring-illegal-aliens,Opinion,Breitbart,Republican
http://www.dailykos.com/story/2013/04/28/1205416/-Krugman-Bush-lied-us-into-war,News,Dailykos,Democrat
http://www.dailykos.com/story/2013/12/21/1263231/-Saturday-nutpick-a-palooza-Ironclad-proof-that-Obama-is-a-communist,Opinion,Dailykos,Republican
http://www.dailykos.com/story/2013/04/09/1200432/-Seriously-what-the-hell-is-Obama-thinking,Opinion,Dailykos,Republican
http://www.dailykos.com/story/2013/10/24/1250241/-HuffPo-Pete-Sessions-the-Rep-who-can-t-stand-to-look-at-Obama,Opinion,Dailykos,Republican
http://www.dailykos.com/story/2013/06/20/1216665/-Obama-is-a-F-G-FRAUD,Opinion,Dailykos,Republican
http://www.dailykos.com/story/2013/10/02/1243297/-Wall-Street-Chamber-of-Commerce-Turning-on-GOP-Extremists,Opinion,Dailykos,Democrat
http://www.breitbart.com/Big-Government/2013/01/08/Meet-the-Bullies-Breitbart-Editor-Exposes-Obamas-Army-of-Thugs-in-New-Book,Opinion,Breitbart,Republican
http://www.breitbart.com/Big-Government/2013/11/18/Why-Obama-Fears-the-Gettysburg-Address,Opinion,Breitbart,Republican
http://www.breitbart.com/Big-Government/2013/01/13/Powell-vein-of-intolerance,Opinion,Breitbart,Democrat
http://www.breitbart.com/Big-Government/2013/11/10/Public-revolts-against-political-Obama-s-and-establishment-s-amnesty-efforts,News,Breitbart,Republican
http://www.dailykos.com/story/2013/05/20/1210395/-Meet-the-Republican-who-is-demanding-that-the-government-let-poor-people-starve,Opinion,Dailykos,Democrat
http://www.dailykos.com/story/2013/03/08/1192687/-Mayor-Jean-Quan-Confirms-Her-Status-as-an-Asshole,Opinion,Dailykos,Republican
http://www.dailykos.com/story/2013/07/22/1225590/-Texas-Republicans-double-down-with-new-anti-abortion-bill,Opinion,Dailykos,Democrat
http://www.breitbart.com/Big-Government/2013/11/15/Obama-Constitution-flashback,Opinion,Breitbart,Republican
http://www.dailykos.com/story/2013/10/25/1250645/-Rep-Paul-Broun-makes-aggressive-bid-for-stupidest-shutdown-claim,other,Dailykos,Democrat
http://www.dailykos.com/story/2013/10/09/1245702/-Obama-invites-all-House-Republicans-to-White-House-meeting-nearly-all-decline,News,Dailykos,Democrat
http://www.dailykos.com/story/2013/10/03/1243712/-President-Obama-NAILS-IT-in-one-sentence,Opinion,Dailykos,Democrat
http://www.breitbart.com/Big-Government/2013/03/02/Sotomayor-Kagan-Try-to-Browbeat-Scalia-over-Voting-Rights-Act-Argument,Opinion,Breitbart,Republican
http://www.dailykos.com/story/2013/11/22/1257557/-Republicans-whine-that-now-they-ll-have-to-start-being-partisan-New-York-Times-buys-it,Opinion,Dailykos,Democrat
http://www.breitbart.com/Big-Government/2013/12/28/Marine-Vet-Slams-Paul-Ryan-s-Outrageous-Attitude-Toward-Military-Pension-Cuts,News,Breitbart,Democrat
http://www.dailykos.com/story/2013/02/23/1189329/-Wingnut-Tea-Party-Fail-in-Progress-LIVE-REPORTS-from-Today-s-Day-of-Resistance,Opinion,Dailykos,Democrat
http://www.dailykos.com/story/2013/04/12/1201209/-I-Think-My-Cat-is-a-Republican,Opinion,Dailykos,Democrat
http://www.dailykos.com/story/2013/12/24/1265047/-Scott-Walker-Denies-Pardon-to-Iraq-War-Vet,Opinion,Dailykos,Democrat
http://www.dailykos.com/story/2013/10/25/1250645/-Rep-Paul-Broun-makes-aggressive-bid-for-stupidest-shutdown-claim,Opinion,Dailykos,Democrat
http://www.dailykos.com/story/2013/08/19/1232287/-NYPD-assaults-judge-trying-to-protect-handcuffed-homeless-man-from-beating-judge-sues,News,Dailykos,Democrat
http://www.dailykos.com/story/2013/09/04/1236209/-Scott-Walker-Unironically-Tweets-About-Labor-Day-We-Respond,Opinion,Dailykos,Democrat
